offer,text,price,on_stock,x,y,z,link
sell,x1 Nametag | ez fish money,4.0,1.0,-1875,76,578,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1875,76,578;6"
buy,x64 Chorus Fruit | Tele      port,1.5,1.0,-1875,66,577,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1875,66,577;6"
buy,x64 Sugercane | sweet,0.5,1.0,-1875,71,577,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1875,71,577;6"
sell,x1 Mending | fix'r up'r,10.0,1.0,-1875,76,577,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1875,76,577;6"
buy,bye bye brew | (levitating pot),150.0,1.0,-1868,66,580,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1868,66,580;6"
buy,x1 Spyglass | see far islands,15.0,1.0,-1875,66,576,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1875,66,576;6"
buy,?x64 Netherwart | potions,1.0,1.0,-1875,71,576,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1875,71,576;6"
buy,x8 Brown Dye | def not poop,1.0,1.0,-1876,73,583,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1876,73,583;6"
buy,x8 Light Blue Dye | a light blues,4.0,1.0,-1876,71,583,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1876,71,583;6"
buy,Brown | Axolotl,15.0,0.0,-1875,67,583,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1875,67,583;6"
buy,x8 Lime Green | sour,1.0,1.0,-1875,73,583,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1875,73,583;6"
buy,x8 Pink Dye | your finger,1.0,1.0,-1875,71,583,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1875,71,583;6"
buy,Pink | Axolotl,15.0,0.0,-1874,67,583,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1874,67,583;6"
buy,x8 Green Dye | organic,0.25,1.0,-1874,73,583,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1874,73,583;6"
buy,x8 Magenta Dye | very majestic,1.0,1.0,-1874,71,583,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1874,71,583;6"
buy,16 | Cornflower,1.05,1.0,-1850,68,537,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1850,68,537;6"
buy,Kit | Deckhand,1.0,0.0,-1854,66,535,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1854,66,535;6"
buy,32 | Oak Logs,3.25,1.0,-1864,68,530,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1864,68,530;6"
buy,16 | Golden Ingots,20.0,0.0,-1854,74,535,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1854,74,535;6"
buy,9 Stacks | Stone brick,8.5,1.0,-1864,66,530,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1864,66,530;6"
buy,16 | Glowstone Dust,1.0,1.0,-1854,72,535,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1854,72,535;6"
buy,16 | Poison Arrows,8.0,1.0,-1854,67,535,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1854,67,535;6"
buy,Kit | Firstmate,17.0,1.0,-1854,68,535,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1854,68,535;6"
buy,64 | Grass Block,2.95,1.0,-1864,74,530,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1864,74,530;6"
buy,16 | Brown Wool,2.95,1.0,-1860,74,532,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1860,74,532;6"
buy,64 | Sand,2.0,1.0,-1864,72,530,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1864,72,530;6"
buy,16 | White Wool,2.95,1.0,-1860,72,532,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1860,72,532;6"
buy,kit | Cadet,2.0,1.0,-1853,66,535,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1853,66,535;6"
buy,16 | Iron Ingots,9.0,1.0,-1853,74,535,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1853,74,535;6"
buy,16 | Redstone,0.3,1.0,-1853,72,535,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1853,72,535;6"
buy,32 | Birch Logs,3.25,1.0,-1863,68,530,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1863,68,530;6"
buy,4 Stacks | Stone Brick,3.9,1.0,-1863,66,530,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1863,66,530;6"
buy,Kit | QuarterMaster,18.0,1.0,-1853,68,535,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1853,68,535;6"
buy,64 | Dirt,1.1,1.0,-1863,74,530,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1863,74,530;6"
buy,64 | Red Sand,2.0,1.0,-1863,72,530,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1863,72,530;6"
buy,Kit | Lietenaunt,19.0,1.0,-1852,68,535,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1852,68,535;6"
buy,kit | Sailor,8.0,1.0,-1852,66,535,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1852,66,535;6"
buy,16 | Pointed Dripstone,9.0,1.0,-1860,72,531,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1860,72,531;6"
buy,32 | Dark Oak Logs,3.25,1.0,-1862,68,530,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1862,68,530;6"
buy,8 | Emeralds,4.0,1.0,-1852,74,535,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1852,74,535;6"
buy,2 Stacks | Stone Brick,2.0,1.0,-1862,66,530,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1862,66,530;6"
buy,25 | Gunpowder,8.0,1.0,-1852,72,535,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1852,72,535;6"
buy,64 | Stone,1.0,1.0,-1862,74,530,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1862,74,530;6"
buy,64 | Glass,3.0,1.0,-1862,72,530,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1862,72,530;6"
buy,64 | Dripstone Block,35.0,1.0,-1860,74,531,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1860,74,531;6"
buy,Kit | Commander,20.0,1.0,-1851,68,535,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1851,68,535;6"
buy,Kits | Carpenter,15.0,1.0,-1851,66,535,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1851,66,535;6"
buy,16 | Glowstone,7.5,1.0,-1861,72,530,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1861,72,530;6"
buy,1 | Diamond,2.99,1.0,-1851,74,535,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1851,74,535;6"
buy,16 | Coal,1.5,1.0,-1851,72,535,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1851,72,535;6"
buy,32 | Jungle Logs,3.25,1.0,-1861,68,530,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1861,68,530;6"
buy,64 | Stone Brick,1.1,1.0,-1861,66,530,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1861,66,530;6"
buy,64 | Cobblestone,0.8,1.0,-1861,74,530,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1861,74,530;6"
buy,Kit | Captain W/G-App,60.0,1.0,-1850,68,535,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1850,68,535;6"
buy,Kit | Gunner,20.0,1.0,-1850,66,535,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1850,66,535;6"
buy,64 | Bone Blocks,2.25,1.0,-1860,72,530,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1860,72,530;6"
buy,1 | Bee Hive (3 Bees),195.0,1.0,-1864,68,528,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1864,68,528;6"
buy,8 | Amethyst Block,14.0,1.0,-1854,74,533,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1854,74,533;6"
buy,32 | Spruce Logs,3.25,1.0,-1860,68,530,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1860,68,530;6"
buy,8 | Lapis Blocks,9.0,1.0,-1850,74,535,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1850,74,535;6"
buy,32 | Amethyst Shards,15.0,0.0,-1854,72,533,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1854,72,533;6"
sell,64 | Stone Brick,0.75,1.0,-1860,66,530,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1860,66,530;6"
buy,8 | Copper Ingot,1.5,1.0,-1850,72,535,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1850,72,535;6"
buy,32 | Acacia Logs,3.25,1.0,-1860,67,530,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1860,67,530;6"
buy,64 | Gravel,2.0,1.0,-1860,74,530,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1860,74,530;6"
buy,10 | Lily Pads,1.0,1.0,-1863,68,528,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1863,68,528;6"
buy,64 | Calcite,4.0,1.0,-1854,74,532,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1854,74,532;6"
buy,32 | Cactus,1.0,1.0,-1862,68,528,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1862,68,528;6"
buy,16 | Brown Mushrooms,0.9,1.0,-1861,68,528,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1861,68,528;6"
buy,1 | Wither Rose,1.0,1.0,-1860,68,528,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1860,68,528;6"
buy,Netherite | G-Sword,345.0,0.0,-1854,68,530,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1854,68,530;6"
buy,1 | Beacon,750.0,1.0,-1854,67,530,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1854,67,530;6"
buy,8 | Obsidian,7.0,1.0,-1854,74,530,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1854,74,530;6"
buy,Pumpkin Shield | +4 Health,2000.0,0.0,-1860,70,543,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1860,70,543;6"
buy,16 | Leather,7.0,1.0,-1853,72,530,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1853,72,530;6"
buy,64 | Red Mush Block,6.0,1.0,-1853,74,530,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1853,74,530;6"
buy,64 | Oak Leaves,2.0,1.0,-1852,72,530,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1852,72,530;6"
buy,64 | Brown Mush Block,5.0,1.0,-1852,74,530,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1852,74,530;6"
buy,x3  | PVP Swords,300.0,0.0,-1864,65,540,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1864,65,540;6"
buy,x1  | PVP Sword,100.0,0.0,-1864,64,540,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1864,64,540;6"
buy,8 Diamond | Blocks,216.0,0.0,-1864,75,540,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1864,75,540;6"
buy,1  | Block,27.0,1.0,-1864,74,540,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1864,74,540;6"
buy,1  | N/A,3.0,1.0,-1864,73,540,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1864,73,540;6"
buy,x27  | II Splash,74.25,1.0,-1864,71,540,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1864,71,540;6"
buy,x9  | II Splash,24.75,1.0,-1864,70,540,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1864,70,540;6"
buy,x1  | II Splash,2.75,1.0,-1864,69,540,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1864,69,540;6"
buy,Pirate Shield | +6 Health,1750.0,1.0,-1860,70,542,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1860,70,542;6"
buy,32 | Mushroom Stem,3.0,1.0,-1851,74,530,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1851,74,530;6"
buy,16 | Packed Ice,9.0,1.0,-1851,72,530,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1851,72,530;6"
buy,x3  | Swords,600.0,0.0,-1863,65,540,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1863,65,540;6"
buy,x1  | Sword,200.0,0.0,-1863,64,540,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1863,64,540;6"
buy,x27  | II Splash,74.25,1.0,-1863,71,540,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1863,71,540;6"
buy,x9  | II Splash,24.75,1.0,-1863,70,540,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1863,70,540;6"
buy,x1  | II Splash,2.75,1.0,-1863,69,540,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1863,69,540;6"
buy,16 | Brick Blocks,5.0,1.0,-1850,74,530,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1850,74,530;6"
buy,64 | Smooth Stone,2.0,1.0,-1850,72,530,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1850,72,530;6"
buy,16 | Peony,1.0,1.0,-1854,68,528,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1854,68,528;6"
buy,x1  | Resitance,2.75,1.0,-1862,69,540,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1862,69,540;6"
buy,Netherite | Block,2475.0,0.0,-1862,75,540,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1862,75,540;6"
buy,Netherite | Ingot,275.0,1.0,-1862,74,540,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1862,74,540;6"
buy,Netherite | Scrap,68.75,1.0,-1862,73,540,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1862,73,540;6"
buy,x27  | Resitance,74.25,1.0,-1862,71,540,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1862,71,540;6"
buy,x9  | Resitance,24.75,1.0,-1862,70,540,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1862,70,540;6"
buy,16 | Rose Bush,1.0,1.0,-1853,68,528,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1853,68,528;6"
buy,x9  | N/A,24.75,1.0,-1861,70,540,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1861,70,540;6"
buy,x1  | N/A,2.75,1.0,-1861,69,540,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1861,69,540;6"
buy,64 Iron | Blocks,518.4,0.0,-1861,75,540,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1861,75,540;6"
buy,64 Iron | Ingots,57.6,0.0,-1861,74,540,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1861,74,540;6"
buy,8 Iron | Ingots,7.2,0.0,-1861,73,540,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1861,73,540;6"
buy,x27  | N/A,74.25,1.0,-1861,71,540,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1861,71,540;6"
buy,16 | Lilac,1.0,1.0,-1852,68,528,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1852,68,528;6"
buy,x27  | Vision,74.25,1.0,-1860,71,540,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1860,71,540;6"
buy,x9  | Vision,24.75,1.0,-1860,70,540,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1860,70,540;6"
buy,x1  | Vision,2.75,1.0,-1860,69,540,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1860,69,540;6"
buy,Riptide | Trident,1500.0,0.0,-1854,70,543,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1854,70,543;6"
buy,x3  | SHDW Shields,150.0,0.0,-1860,65,540,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1860,65,540;6"
buy,x1  | SHDW Shield,50.0,0.0,-1860,64,540,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1860,64,540;6"
buy,16 | Sunflower,1.0,1.0,-1851,68,528,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1851,68,528;6"
buy,64 Gold | Blocks,1036.8,0.0,-1860,75,540,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1860,75,540;6"
buy,64 Gold | Ingots,57.6,1.0,-1860,74,540,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1860,74,540;6"
buy,8 Gold | Ingots,14.4,1.0,-1860,73,540,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1860,73,540;6"
buy,Phantom + | Iron clad,7750.0,0.0,-1855,61,542,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1855,61,542;6"
buy,x27  | Breathing,74.25,1.0,-1859,71,540,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1859,71,540;6"
buy,x9  | Breathing,24.75,1.0,-1859,70,540,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1859,70,540;6"
buy,x1  | Breathing,2.75,1.0,-1859,69,540,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1859,69,540;6"
buy,16 | Allium,1.05,1.0,-1850,68,528,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1850,68,528;6"
buy,Unbreaking III | N/A,30.0,0.0,-1854,75,542,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1854,75,542;6"
buy,Mending I | N/A,20.0,0.0,-1854,74,542,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1854,74,542;6"
buy,Curse of | Vanishing,20.0,1.0,-1854,73,542,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1854,73,542;6"
buy,16 | Azure Bluet,1.0,1.0,-1864,68,537,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1864,68,537;6"
buy,Loyalty | Trident,1500.0,0.0,-1854,70,542,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1854,70,542;6"
buy,16 | White Tulip,1.05,1.0,-1863,68,537,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1863,68,537;6"
buy,16 | Pink Tulip,1.05,1.0,-1862,68,537,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1862,68,537;6"
buy,16 | Orange Tulip,1.05,1.0,-1861,68,537,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1861,68,537;6"
buy,x3  | Pickaxes,300.0,0.0,-1854,65,540,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1854,65,540;6"
buy,x1  | Pickaxe,100.0,0.0,-1854,64,540,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1854,64,540;6"
buy,16 | Light Pink Wool,2.95,1.0,-1864,72,535,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1864,72,535;6"
buy,1 | Swiftness,2.5,1.0,-1864,68,535,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1864,68,535;6"
buy,16 | Lily Of The Valley,1.05,1.0,-1860,68,537,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1860,68,537;6"
buy,1 | Night Vision,2.5,1.0,-1864,66,535,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1864,66,535;6"
buy,16 | Light Blue Wool,2.95,1.0,-1864,74,535,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1864,74,535;6"
buy,x3  | God Pickaxes,300.0,0.0,-1853,65,540,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1853,65,540;6"
buy,x1  | God Pickaxe,100.0,0.0,-1853,64,540,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1853,64,540;6"
buy,16 | Magenta Wool,2.95,1.0,-1863,72,535,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1863,72,535;6"
buy,1 | Invisibility,2.5,1.0,-1863,68,535,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1863,68,535;6"
buy,1 | Water Breathing,2.5,1.0,-1863,66,535,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1863,66,535;6"
buy,16 | Lime Green Wool,2.95,0.0,-1863,74,535,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1863,74,535;6"
buy,1 | Slow Fall,2.5,1.0,-1862,66,535,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1862,66,535;6"
buy,x3  | Shovels,300.0,0.0,-1852,65,540,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1852,65,540;6"
buy,x1  | Shovel,100.0,0.0,-1852,64,540,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1852,64,540;6"
buy,16 | Yellow Wool,2.95,1.0,-1862,74,535,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1862,74,535;6"
buy,16 | Purple Wool,2.95,1.0,-1862,72,535,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1862,72,535;6"
buy,1 | Poison,2.5,1.0,-1862,68,535,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1862,68,535;6"
buy,x1  | God Shovel,100.0,0.0,-1851,64,540,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1851,64,540;6"
buy,1 | Regeneration,14.0,1.0,-1861,66,535,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1861,66,535;6"
buy,x3  | God Shovels,300.0,0.0,-1851,65,540,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1851,65,540;6"
buy,16 | Orange Wool,2.95,1.0,-1861,74,535,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1861,74,535;6"
buy,16 | Dark Blue Wool,2.95,1.0,-1861,72,535,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1861,72,535;6"
buy,1 | Strength,2.5,1.0,-1861,68,535,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1861,68,535;6"
buy,x3  | God Axes,300.0,0.0,-1850,65,540,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1850,65,540;6"
buy,x1  | God Axe,100.0,1.0,-1850,64,540,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1850,64,540;6"
buy,1 | Fire Resistance,2.5,1.0,-1860,67,535,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1860,67,535;6"
buy,1 | Harming,2.5,1.0,-1860,68,535,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1860,68,535;6"
buy,1 | Healing,2.5,1.0,-1860,66,535,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1860,66,535;6"
buy,16 | Red Wool,2.95,1.0,-1860,74,535,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1860,74,535;6"
buy,16 | Cyan Wool,2.95,1.0,-1860,72,535,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1860,72,535;6"
buy,x3  | God Axes,300.0,0.0,-1849,65,540,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1849,65,540;6"
buy,x1  | God Axe,100.0,0.0,-1849,64,540,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1849,64,540;6"
buy,x27  | Health II,74.25,1.0,-1849,71,540,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1849,71,540;6"
buy,x9  | Health II,24.75,1.0,-1849,70,540,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1849,70,540;6"
buy,x1  | Health II,2.75,1.0,-1849,69,540,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1849,69,540;6"
buy,16 | Dandelion,1.0,1.0,-1854,68,537,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1854,68,537;6"
buy,16 | Black Wool,2.95,0.0,-1860,74,534,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1860,74,534;6"
buy,16 | Green Wool,2.95,0.0,-1860,72,534,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1860,72,534;6"
buy,16 | Poppy,1.0,1.0,-1853,68,537,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1853,68,537;6"
buy,16 | Blue Orchid,1.05,1.0,-1852,68,537,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1852,68,537;6"
buy,16 | Dark Grey Wool,2.95,1.0,-1860,74,533,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1860,74,533;6"
buy,16 | Light Grey Wool,2.95,1.0,-1860,72,533,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1860,72,533;6"
buy,16 | Oxeye Daisy,1.05,1.0,-1851,68,537,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1851,68,537;6"
sell,Gold Ingot | 16 pieces,11.0,1.0,-1863,64,547,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1863,64,547;6"
sell,Netherite | Scrap,25.0,1.0,-1862,66,547,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1862,66,547;6"
sell,Diamond | 8 Pieces,16.0,1.0,-1862,64,547,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1862,64,547;6"
buy,x27  | Falling Splash,74.25,1.0,-1861,71,547,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1861,71,547;6"
buy,x9  | Falling Splash,24.75,1.0,-1861,70,547,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1861,70,547;6"
buy,x1  | Falling Splash,2.75,1.0,-1861,69,547,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1861,69,547;6"
sell,Netherite | Ingot,100.0,1.0,-1861,66,547,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1861,66,547;6"
